tweet_id,airline_sentiment,text
569192350607671297,negative,@USAirways chose you for a flight with very time sensitive arrival And you drop the ball. What gives? CLT #667 good way to lose my business
569191845219209217,negative,@USAirways I'm trying to Cancelled Flight my flight within the 24hr window but have been on hold for over an hour. Is there an alternate # I can dial?
569191270654070784,negative,@USAirways i've been on hold for an hour trying to change my flight!!! COME ON
569190606276333568,negative,@USAirways what happens if the flight takes off before we Cancelled Flight?? That's the issue. We don't want to pay because of your inaccessibility!
569190357344358400,negative,"@USAirways I'm assisting @marccopely. He is already rebooked. Agents rude, unhelpful, discourteous. #FrequentFlyers appalled. Unacceptable!!"
569189803746574337,negative,@usairways  this is ridiculous at CLT  and we missed our connecting flight because of a chuckhole  on runway??  #shameful (1/1)
569189550570016768,negative,@USAirways Look at that. The flight I have been trying to book for 3 days is gone. I guess someone got through. Thanks! Keep up the #Failing
569188782492266496,negative,@USAirways no one at #clt knows about runway issues..my inbound flight was only one delayed..connection left without me..now I'm stuck!
569188447157661696,negative,@USAirways flight 850. RUDE RUDE RUDE service! Awful.
569184069734395906,neutral,@USAirways what is contact info to upgrade using advantage miles?
569183862493810690,neutral,@USAirways @shivadelrahim what about upgrades?
569182303034974208,negative,@USAirways what is with all the Cancelled Flightlations to PBI? We have pax at DCA that have been sent to 4 different lines between AAL and AWE. Help!
569182050219126785,negative,@USAirways so I still need to stay on hold? http://t.co/04SDytT7zd
5.69182E+17,neutral,@USAirways how do you have only 1 flight into lexington this afternoon with the #1 @KentuckyMBB playing a big game tonight?  #DoBetter
569180856423567361,negative,"Hey @USAirways based on the number of retweets and likes on my FB post, it's nice to know I'm not alone in my frustrations with you guys!"
569180231782801408,negative,@USAirways seems to be the only airline without a dedicated line for status members
569178197499256832,neutral,@USAirways Flight 1815 (N747UW) arrives at @FlyTPA following flight from @PHLAirport http://t.co/TtLwZgIyAg
569176543236399104,negative,@usairways I just learned that although there is travel policy and they waive the change fee-you will still be charged a $25 reservation fee
569176528338202624,positive,"@USAirways Stars aligned. Connecting flight was delayed into CLT. Made it! Thanks, glad to know someone is listening. Time for 80° in MoBay!"
569174847374233600,negative,@USAirways if one with @AmericanAir why can't you use American miles????
569174820308590592,negative,@USAirways why cant Sapphire members reach anyone on the phone?
569171651381702657,negative,@USAirways gold desk quoting me $900 to rebook due to weather. Can buy first seat on same flight for $440. Why? On hold for 45+ mins now
569171167174627328,negative,@USAirways @PRof_Solutions Be prepared for 3+ hours hold times
569170176165478401,negative,@USAirways Sadly your words don't represent your company's actions. Talk is cheap.
569169690997751808,negative,@USAirways trying to Cancelled Flight a flight urgently...get hung up on twice??? Sweet refund policy
569169274109100032,negative,@USAirways @SeanVRose Sean - keep in mind if you call...plan on being on hold for 3+ hours
569168696083656705,neutral,@USAirways - what is your policy regarding large-size passengers who cannot fit into a single coach class seat?
569167658698067970,negative,"@USAirways ""Owen F"" at DCA Gate 42: #rude."
569167514300784640,negative,@USAirways  ! THE WORST in customer service. @USAirways ! Calling for over a month to book a flight! #poorcustomerservice #usairwaysfflyer
569166368781635584,negative,@USAirways on hold for 30 minutes &amp; counting to Cancelled Flight reservation booked within 24 hours - can I do it here? conf code: F6DK04 / XZMSCW
569165517614944256,negative,@usairways - thanks for the 5+ hour flight from PIT to PHX with zero entertainment. Guess why I have a quarter million + miles on Delta
569164415322492928,negative,@usairways I get extended hold times due to the weather...but 2-1/2 hours on hold (and counting). HELP!!
569164183473762304,negative,@USAirways Official time of call 3 hours 10 minutes but must add for 7 minutes your reservation agent was extremely professional and helpful
569163241781403648,negative,@USAirways - I'm currently missing a basketball game due to your lost bag policy #terribleservice #wheresmyrefund
569163008309657600,negative,@USAirways your flight attendants are all jerks 🐳
569162593819955203,negative,@USAirways Easily the most ridiculous experience trying to spend money with your company.
569162211748245504,negative,@USAirways Was told it was a software bug. Told to call back this AM  Now your system is too busy to handle any calls this AM.  Clown shoes.
569161513056935936,negative,@USAirways - been on hold with reservations for over 30 min already! #worstairline
569159165626716160,negative,@USAirways now the 3rd issue with the plane is a fuel leak. They will let us know soon what they decide. #getmeoffthisplane #ineedabeer
569158030404800513,negative,@USAirways @franchise02 my friend has been on hold for 1.5 hours and still counting!
569156425626329089,neutral,@usairways Does anyone know the hold times for USAirways reservations?
569154174929244162,negative,"@USAirways flight 813 DCA to CLT stuck waiting on CLT ATC. Cmon #FAA Missing flt 826 CLT to MBJ, hope you can rebook me! 816?"
569153841083625473,negative,"@usairways when trying to check-in online, it says to call...now I've been on hold for 2 hours...what to do?"
569153207148150785,negative,@USAirways how long are you going make us sit in this plane while they repair it? Could I at least get a beer???
569152792314687488,negative,@usairways I've been on hold for approaching 2 hrs for an issue when I changed my ticket online. Frustrating.
569151367702401025,negative,"@USAirways on hold for 1hr, 30min. Not willing to hang in there as long as @franchise02. @AmericanAir answered in 7 min. U are not 1 yet."
569147067559485440,neutral,"@USAirways what's the point of email stating I didn't get bumped to 1st class? I know I'm not in first class, I booked the regular ticket"
569145957721505792,negative,@USAirways 2 hours and 7 minutes. Just want to know I'm still in the queue...
569144026084962305,negative,"@USAirways check in at St. Louis is so rude, even the TSA is nicer than them."
569143915405651968,negative,@USAirways so disappointed. Least you could do is give us access to admirals club for an hour before our flight to our wedding!
569143704109215745,negative,"@USAirways paid to upgrade to first class, went up to Admirals club at PHX airport to be turned away because our flight is to CUN and not MC"
569143443512897536,negative,@USAirways can you please post wait time-have been on hold for two hours
569139808804605953,negative,@USAirways Saying my friend missed her flight when she clearly sat next to me on the plane &amp; now you're Cancelled Flighting her flight home.. WTF!?
569136628301729792,negative,@USAirways or is anyone even responding to social media? AWFUL.
569136050951622656,positive,@USAirways a big thanks to the gate agent flt5127..keeping us informed of the delay#greatcustomerservice
569135312175280128,negative,"@USAirways I'm on vacation, This is the LAST thing I want to be doing. Is anyone even answering the phone?"
569135148660342784,negative,@USAirways I fucking hate your customer service. I've been on hold all morning trying to figure out why you Cancelled Flighted my flight.
569135011322064897,negative,@USAirways DCA to RSW at 8:30am Cancelled Flightled.  Rebook to Charlotte Cancelled Flightled.  Can we rebook selves online???
569134333166002177,negative,@USAirways how do I find an email address regarding reativation of dividend miles. Nothing on website
569129625592274944,negative,@USAirways baggage drop at phl b/c is incredibly backed up... unacceptable service
